"Room","Date","GPP","R_leaf","R_stem","R_root","R_leaf_se","R_stem_se","R_root_se"
2,2016-01-22,0.0152052134103878,0.00303553935558809,0.00116007809279085,0.00195944962802494,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-25,0.0265250922215565,0.00414959662316014,0.00160747524012262,0.00252267062142347,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-23,0.0384960701440933,0.00334102544463926,0.00127936051457109,0.00213617797237574,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-24,0.0255773731069882,0.00370268478833816,0.00140909953967461,0.00229413586059993,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-16,0.0250194154116702,0.00251235232498561,0.00104585303366502,0.00155314847840736,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-08,0.0186215443470488,0.0018610294804853,0.000542924696444015,0.000879006233986159,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-17,0.0301930462959369,0.00254703781620634,0.001052727379462,0.00160750213222474,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-26,0.0507705478710892,0.0047529271989242,0.00188678353121304,0.00283077360890009,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-04,0.121289098291557,0.0152765234826714,0.00690903349280138,0.0075527646335163,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-13,0.0318469376762885,0.00236173593081029,0.00095856747322979,0.00134334619963634,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-11,0.0309714549083133,0.00231040668119659,0.000879197298479907,0.00123146400124967,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-09,0.0164198877156046,0.00210211830660832,0.000694364081312278,0.00103513389447434,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-18,0.0362808491048573,0.0026240845286032,0.00107306938934468,0.00168773206293621,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-27,0.0400311538554107,0.00539070467748398,0.00218845775637797,0.00312410731985117,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-05,0.165373811791625,0.0166887347587952,0.00751789373847948,0.0081706905937563,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-14,0.0265155903803497,0.00244364727141675,0.00100626321074622,0.00142947499025237,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-12,0.0252016343379252,0.00230113793241561,0.000909531766321113,0.00126756777191255,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-10,0.0251487127096288,0.00222944178500597,0.000801850131981809,0.00114559857490001,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-19,0.0374103384999265,0.00270055080381502,0.0010838854711077,0.00175505049908552,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-28,0.0803116409723396,0.00636299460003241,0.00265075378593019,0.00359441184639714,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-06,0.184083750209032,0.018709508779873,0.00836205410842241,0.00908009677505151,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-15,0.401597299446261,0.0370067538974029,0.0158145792951536,0.0165523481872877,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-13,0.374148281187693,0.0326315318665147,0.0133426171879355,0.0148624021065153,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-11,0.292523043778701,0.0280263366759577,0.011433460145933,0.0129295457898651,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-20,0.0374103384999265,0.00270055080381502,0.0010838854711077,0.00175505049908552,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-29,0.0752442838522366,0.00724762133612166,0.00309295539858511,0.00398897982865799,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-07,0.236467780991365,0.0206618068929484,0.00911799482831673,0.00993808761314075,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-16,0.38396640156957,0.0392891816209521,0.0173220613934948,0.0172603619562175,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-14,0.362774421233694,0.0349511623637476,0.0145317854595748,0.0157884655305297,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-12,0.354343920507405,0.0301158524225527,0.0122850138184882,0.0138616784580612,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-21,0.0374103384999265,0.00270055080381502,0.0010838854711077,0.00175505049908552,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-30,0.0934439567972541,0.00834872219612559,0.00365939435325363,0.00451181378517668,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-08,0.300889137336024,0.022777303896279,0.0098946075129001,0.0108733175662181,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-17,0.428894794888965,0.0429634514362683,0.0201477700095228,0.0189140236394281,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-09,0.261367414819939,0.0241831866669992,0.0102667278047626,0.0114147219108246,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-18,0.466484801848124,0.0447601932545065,0.0222585103966586,0.0195175198508428,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-02,0.176288280253354,0.0124140529627915,0.00566043432889596,0.00636489929124819,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-01-31,0.125539239478028,0.00955077207103607,0.00426272869824488,0.00505980958464398,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-03,0.17615469600579,0.0140687504544229,0.00638531336586163,0.00705863087886107,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-01,0.103920621738018,0.0106949675243946,0.00482352034798138,0.005552967160927,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-10,0.336619719830186,0.0264475912401763,0.0110286102265083,0.0123968030106392,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-19,0.504539878771426,0.0475757236419782,0.0251920991445605,0.0205269695850242,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-22,0.594104533456499,0.0588762273308231,0.0367070570417314,0.0248099994569625,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-20,0.36999948187538,0.0498471283229172,0.0278239161833019,0.0211161524357702,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-23,0.608614905522835,0.0582670849447062,0.0371828108921678,0.0241421370757034,0.000315929978081694,0.000331535313675162,0.000257058984990967
2,2016-02-21,0.463972805391578,0.0532075892641043,0.0314171302819644,0.0223804277792245,0.000315929978081694,0.000331535313675162,0.000257058984990967
3,2016-01-08,0.0171920676106357,0.00165540205730305,0.000390171647595408,0.000741363479397907,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-17,0.0450627237564393,0.00351792176125748,0.00085288528791394,0.00182517960788325,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-09,0.0158963881595886,0.00207007846734309,0.000512097323195028,0.000920051581682587,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-18,0.0569638284416741,0.0038189941743535,0.000933069733598402,0.00200707014154468,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-10,0.0267908316877145,0.0023238778922099,0.000591533572278706,0.00105114910664262,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-19,0.0608452645155865,0.00432702494678195,0.00107806365053721,0.00229927907644258,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-28,0.130311889160138,0.00998669836028715,0.00315672381694182,0.00458547198466122,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-15,0.0310341283670328,0.00307547761111671,0.000746714206414025,0.0015281055576245,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-29,0.1178000851397,0.0112470745959921,0.00361320415291154,0.00503538895210442,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-16,0.035640411221656,0.00328943984802907,0.000796495298394604,0.00167491739140148,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-11,0.0350264443135176,0.00255006637295439,0.000652958266763109,0.00117518512437428,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-20,0.0608452645155865,0.00432702494678195,0.00107806365053721,0.00229927907644258,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-12,0.0294031270625515,0.00256698958594258,0.000648942717547992,0.00119899449233237,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-21,0.0608452645155865,0.00432702494678195,0.00107806365053721,0.00229927907644258,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-30,0.143161454094804,0.0128044512787494,0.00420305663351034,0.00563170536120179,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-08,0.422460335988237,0.0333941204547429,0.0133213999797903,0.0128744942039216,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-06,0.253090199644544,0.027467219837246,0.0103658580076822,0.010752909362713,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-04,0.167186294983924,0.0225228787345628,0.00806338447120162,0.00898582128826746,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-13,0.039727486221455,0.00278451217540322,0.000699496863775842,0.00133619830624713,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-22,0.0272071910369432,0.0048798555388671,0.00129141986663946,0.0025045344053699,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-31,0.189108842275916,0.0143324916266073,0.00479576842886692,0.00618649023337282,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-09,0.363904955258794,0.0365394261801941,0.0148826341223372,0.0138921688744552,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-07,0.327510852499842,0.0299827478875993,0.0116440067676717,0.0116573716753392,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-05,0.229086385206167,0.024580531367932,0.00905193448121835,0.00973147485509,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-14,0.0348114290371703,0.00295659841650694,0.000728528082092166,0.00144197144857393,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-23,0.0685724858363407,0.00533528489471487,0.00146877268579931,0.0027183566249053,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-01,0.15033823801789,0.0159876932638532,0.00541710141414202,0.00673307594137918,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-10,0.479242478630097,0.0400177179514604,0.0167812459554145,0.0151536056359884,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-19,0.635807304030277,0.0732381339715317,0.0339054923205048,0.0256393132220042,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-17,0.571425860892762,0.0643523260498683,0.0296348908205812,0.0228813960143605,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-26,0.0871852586970706,0.00764305419440038,0.00229129311535494,0.00364942289683559,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-24,0.0453089206243492,0.00574838391601032,0.00162019215365574,0.00285286025465452,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-02,0.25410059124885,0.0178961857065471,0.00621688556079667,0.00744890789956211,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-11,0.414757612542296,0.0434661023468465,0.0185114143109508,0.0162091708518874,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-20,0.433741320526156,0.074925606494286,0.0341531386303561,0.0256193553531851,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-18,0.610933732749505,0.0679175516182324,0.0314203119951044,0.0239812579429779,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-27,0.0671049783390442,0.00854705697992638,0.00264164150201932,0.00401215989141595,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-01-25,0.0465270537045803,0.00653137759437762,0.00189989681755144,0.0031802056396582,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-03,0.249277698159822,0.0204411712955746,0.00719018301738596,0.00830749324705455,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-12,0.504366311743016,0.0484718170771378,0.0211082346414748,0.0179718889505516,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-21,0.533823813389583,0.077576020661801,0.0354506867679261,0.0263827473014421,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-13,0.531341397911672,0.052462695735964,0.0232248101994436,0.0192825786697485,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-22,0.65993820871948,0.081396844364329,0.0375379836406982,0.0276942088733636,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-14,0.509974711225245,0.0564918001595351,0.0254160556345198,0.0206368554304401,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-15,0.563194764329312,0.0615227721698036,0.0278341071172915,0.0221644888389275,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-16,0.530027496341745,0.0624568689284862,0.0284236291977236,0.022258082837501,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
3,2016-02-23,0.679002064880234,0.083950317860933,0.0388753052515562,0.028389240172381,0.000246058638328425,0.00035937586970053,9.36758869617123e-05
4,2016-01-08,0.0179401493209119,0.00178100797894887,0.00050870828537215,0.000823989988543359,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-15,0.0310265793610559,0.00340865218372656,0.00102484452005262,0.00116533322174092,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-16,0.0367039568107676,0.00364410942039074,0.00106680239843266,0.00123185709748108,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-17,0.047262304296406,0.0038762888698769,0.00111936143065809,0.00130706632021688,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-09,0.0160257449515066,0.00219254159496158,0.000693695984597823,0.000931899952921543,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-18,0.0602619723316077,0.00457889023788834,0.00129994724232085,0.00152261280930761,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-10,0.0260916970409851,0.00247958182271745,0.000824204366960646,0.000998756548523663,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-19,0.0664369587150845,0.00511834517380221,0.00146045838229864,0.00169803513747304,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-28,0.157514232275446,0.0150195111778771,0.00601169415238699,0.00465290684485999,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-06,0.313575820219511,0.0401518686524934,0.0205930874616991,0.0123286938244253,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-04,0.206629169053817,0.0321702938780453,0.0158083611087659,0.00958647132982655,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-13,0.0383352952157347,0.00303409414864644,0.000976212788743795,0.00108547170086228,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-11,0.0334919048789157,0.00273512038099915,0.000917970538020663,0.00105219334090086,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-20,0.0664369587150845,0.00511834517380221,0.00146045838229864,0.00169803513747304,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-29,0.144428804563736,0.0166437938784794,0.00691037562355682,0.0050752578812326,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-07,0.401875829538244,0.0451374406326857,0.0235934647714338,0.0141330871356865,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-05,0.282498343273619,0.035731213282166,0.0179869228811769,0.0108097460172695,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-14,0.0329015607502388,0.0034653741662331,0.0010850419941725,0.00121600397456049,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-12,0.028679463662545,0.00280452713246614,0.000923717108179053,0.00103231920865414,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-21,0.0664369587150845,0.00511834517380221,0.00146045838229864,0.00169803513747304,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-30,0.172076130237912,0.018622658147537,0.00804801737689769,0.00563188749449114,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-08,0.518524895409826,0.0508296197232524,0.0270096255187158,0.0162480100690936,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-17,0.716043163314668,0.0971232420172753,0.0570144005453468,0.0332524540055467,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-26,0.105774061972383,0.0116937657824871,0.00430109866841205,0.00371449664417666,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-24,0.0546708549645755,0.00900722884854629,0.00299377959559244,0.00288506525857778,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-22,0.0322189248195999,0.00668384902539772,0.00206085119655871,0.00219150399103654,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-31,0.226552451535282,0.0210577440635311,0.0094233509338448,0.00631997070612762,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-09,0.45945035233366,0.0554651397107364,0.0297720527692337,0.0180310370941949,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-18,0.748262811444286,0.099459707432365,0.0595601057113018,0.0337968007727484,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-27,0.0831897726220004,0.0129372484463976,0.00495898995156192,0.00405243678086169,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-25,0.0567444031907635,0.0101466351697932,0.00354656570337869,0.00323720975568965,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-01-23,0.0813152158096791,0.0081510984894345,0.00262893304474089,0.00266760289874526,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-01,0.181386291388128,0.0231016893092011,0.0106180251067606,0.006871499611868,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-10,0.601012394841263,0.0618621987329724,0.0336450725998596,0.0205168462171924,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-19,0.758118697115489,0.102695451581233,0.0626745135929222,0.0343485472649355,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-11,0.528035536372482,0.0661184695268952,0.0361259908873094,0.0221429894400596,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-20,0.524427844505641,0.101900018245099,0.0626455496939533,0.0329925643294445,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-15,0.714827172807922,0.0888120164320527,0.0509569822234809,0.0307965153748655,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-02,0.303213276341535,0.0265075445835105,0.0125880192092343,0.00791710660211331,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-16,0.666896720372931,0.0943214215840176,0.0542782039408405,0.0323183628500544,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-03,0.29855372470411,0.0297638357023519,0.0143554406026927,0.00883645603884885,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-12,0.644472596343761,0.0726937015477793,0.0404041894928688,0.0248221030133097,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-21,0.612114836917459,0.104383598978867,0.0656717144416119,0.0331749491518297,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-13,0.68090415109824,0.0793141568698077,0.0444553153778536,0.0272768613254671,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-22,0.727282499087686,0.1061654618701,0.0684387706904433,0.0332201845049165,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-14,0.654793626335365,0.0844904846473021,0.0479183717949831,0.0292462482296854,0.000253207602332119,0.000512057176086038,0.000196272472708418
4,2016-02-23,0.730613619699882,0.107606105625271,0.0705697770511187,0.0331064252978754,0.000253207602332119,0.000512057176086038,0.000196272472708418
5,2016-01-10,0.0170652589152495,0.00322272865125939,0.000712184251165043,0.00114601534389902,0.000208064065185425,8.58257529090913e-05,0.00014648763197226
5,2016-01-08,0.0142830006238402,0.00266605590665184,0.000535502208192088,0.00122888756738223,0.000208064065185425,8.58257529090913e-05,0.00014648763197226
5,2016-01-11,0.0211639490567105,0.00366495686217973,0.000832580252715734,0.00117423912445855,0.000208064065185425,8.58257529090913e-05,0.00014648763197226
5,2016-01-09,0.0110643353150826,0.00290850334879821,0.000618054028744273,0.00116670811380466,0.000208064065185425,8.58257529090913e-05,0.00014648763197226
5,2016-01-12,0.0174572239954097,0.00397784864586689,0.000919996575664216,0.00116367780800898,0.000208064065185425,8.58257529090913e-05,0.00014648763197226
