"Date","Room","Height","D","Stemmass","Rootmass","Leafmass","Leafarea"
2016-01-18,2,17.5,1.325,0.0759127824965158,0.132751972139363,0.21960052114596,54.5548104204238
2016-01-18,2,12,1.205,0.0370755067304797,0.0952896675754478,0.149497195799926,34.7962071387739
2016-01-18,2,19,1.325,0.0870954248701525,0.138702334115082,0.231083137152103,58.3911713253806
2016-01-18,2,11.7,0.78,0.0239470635076883,0.0517283727004508,0.0737834139120385,18.1147084152637
2016-01-18,2,16.6,1.6,0.0824793402756815,0.167230364911051,0.286709567633209,68.6864471714
2016-01-18,2,16.3,1.225,0.062781126121113,0.114757649386317,0.185529609759414,45.9017993614275
2016-01-18,2,15.9,1.17,0.0577682283204258,0.106322606934934,0.169846077472889,42.0658857128543
2016-01-18,2,19.1,1.545,0.101009272248653,0.171764275107107,0.29585913023408,73.3074555146669
2016-01-18,2,17.5,1.05,0.0614626062379103,0.0964440067984557,0.151794963194511,38.91044848831
2016-01-18,2,11.4,1.04,0.0297722242827544,0.0757398529914423,0.114631233669992,26.9286391311392
2016-01-18,2,11.5,0.89,0.0262269671356619,0.0614376855039958,0.0900061881815669,21.631152133794
2016-01-18,2,16.8,1.155,0.0625978382082708,0.10756669790737,0.17217862972565,43.2065097944375
2016-01-18,2,15.5,1.355,0.0632512518388807,0.12832010871627,0.211059019831689,50.9804923376098
2016-01-18,2,15.5,1.345,0.0628273840385417,0.127021130005,0.208591702914859,50.4348226933495
2016-01-18,2,10.6,0.915,0.0234708709197609,0.0611068594657581,0.0894204665615638,21.052861081813
2016-01-18,2,17.5,1.04,0.0609310301034993,0.0951846239644369,0.14950644912198,38.3732556886759
2016-01-18,2,13.7,1.245,0.0476549987950747,0.106955907775164,0.17092563931348,40.7083858090754
2016-01-18,2,15.7,0.995,0.0488239649067193,0.0845370733457869,0.130301702741957,32.8978310869106
2016-01-18,2,16.5,0.875,0.0472101927915069,0.0727596157244694,0.109577841985612,28.4392586712791
2016-01-18,2,19.7,1.545,0.106367132891052,0.174620392971755,0.301585221613658,75.2053280938118
2016-01-18,2,15.2,1.07,0.0494076009138152,0.0918127964353166,0.143331032729839,35.5960451480753
2016-01-18,2,17.2,1.22,0.0684256821111199,0.117432066498706,0.190571998233029,47.7020819466688
2016-01-18,2,17.4,1.15,0.0661172730781579,0.108947053920233,0.174756477206774,44.198322365317
2016-01-18,2,13.1,1.23,0.0437351287076108,0.102707959165619,0.163078475525426,38.5446411739697
2016-01-28,2,22.7,2.035,0.173088888923337,0.274943849140482,0.509893656206146,126.159819630515
2016-01-28,2,27.1,1.89,0.217621052534,0.273007066505035,0.506062269096962,131.179909542921
2016-01-28,2,23.5,1.775,0.162000540052431,0.232124748722281,0.41933442674296,106.440514547994
2016-01-28,2,23.5,2.2,0.196851228717144,0.311724073202777,0.589590840412272,145.391500186196
2016-01-28,2,15,1.68,0.0727825626105037,0.169414658970863,0.290937551134846,67.8078334637879
2016-01-28,2,21,2.025,0.151299224227105,0.261987448913035,0.482093891839152,117.456335091526
2016-01-28,2,22.3,1.995,0.165021882166986,0.265023995682345,0.488661526062936,120.785762728378
2016-01-28,2,17.3,1.75,0.0958619403652912,0.193346130229575,0.339109820608593,80.9529766080093
2016-01-28,2,17.1,1.685,0.0908419539859497,0.182416538733615,0.317041166246974,75.8890455791864
2016-01-28,2,19.7,1.605,0.110110086845833,0.184002019774917,0.320388637010776,79.4852764489901
2016-01-28,2,15.3,1.685,0.0754344440465851,0.171913175607513,0.295922914207765,69.2248018635365
2016-01-28,2,20.5,1.89,0.136505701835428,0.235257971560574,0.425676918736447,104.159516474205
2016-01-28,2,24.3,1.945,0.186151204642854,0.267936828171663,0.495024622800662,124.97589123129
2016-01-28,2,14.7,1.455,0.0617564575705274,0.137562288878007,0.228681427205282,54.1140784205212
2016-01-28,2,16.5,1.325,0.0688040788536547,0.12865185891622,0.211736673139363,51.9656058260293
2016-01-28,2,26.5,1.61,0.181235453331642,0.216441566398976,0.38693082578054,102.01600567394
2016-01-28,2,22.5,1.635,0.139820599727004,0.202601588628842,0.358273415638222,91.1308870628021
2016-01-28,2,23.4,2.705,0.23577973902252,0.413097127092472,0.816336464145058,195.607469607603
2016-01-28,2,19.2,1.63,0.106970398201011,0.185391466033781,0.323156948903402,79.5814818541291
2016-01-28,2,32.6,1.88,0.294919784423993,0.29908594271075,0.562705029266317,151.647327699247
2016-01-28,2,20.6,1.745,0.128001426306181,0.211375631399372,0.376147574796505,93.1287205489032
2016-01-28,2,26.2,2.235,0.239489864842092,0.337574585290357,0.646704221023212,162.753205454423
2016-01-28,2,17.4,1.69,0.0937725575704565,0.184866780771026,0.321987860355599,77.3196990107648
2016-01-28,2,25.6,2.13,0.220549081100559,0.312105031140156,0.590602727495128,148.886614755059
2016-01-28,2,15.4,1.385,0.0638270632019776,0.131782925862469,0.217650333415218,52.3476894656193
2016-01-28,2,22.1,2.18,0.176182683900629,0.297920022117326,0.559399693269682,136.374543058734
2016-01-28,2,22.6,1.835,0.156416585135807,0.237963337263103,0.431488447498244,108.160009176478
2016-01-28,2,21.3,1.725,0.133943161318123,0.211795211667814,0.377055271993214,94.1462904853162
2016-01-28,2,26.8,2.085,0.233524031137496,0.310577892527912,0.587359440048757,149.907683451619
2016-01-28,2,21.6,1.48,0.119311444767385,0.172892283711482,0.29823575394952,76.2385680656133
2016-01-28,2,16.4,1.565,0.0792190135620519,0.161181228651874,0.274745788098191,65.8515836602053
2016-01-28,2,15.5,1.53,0.0706241675436011,0.151618700191212,0.255944620458698,60.819091154172
2016-01-28,2,22,1.72,0.141007465291564,0.21462091180992,0.38291911247592,96.2889660122709
2016-01-28,2,23.2,1.98,0.17509718493136,0.267882756721093,0.494827954356169,123.43934115513
2016-01-28,2,22.7,1.89,0.161856065982824,0.248398662796321,0.45343797459442,113.31407298108
2016-01-28,2,14.5,1.435,0.0596052742089764,0.133989497115912,0.221820345089104,52.4398325685155
2016-01-28,2,23.1,1.955,0.171844319265804,0.26264227898475,0.483650074747538,120.749795983259
2016-01-28,2,17.6,1.54,0.087847327152607,0.163704381069188,0.279792504987934,68.1945856780499
2016-01-28,2,21.8,1.645,0.133364072485221,0.200891607544738,0.354741213380107,89.5715264934799
2016-01-28,2,22.4,1.655,0.140323888412518,0.205524746927286,0.364248572451202,92.414024960849
2016-01-28,2,28.4,2.165,0.266229399205932,0.337332404528037,0.64635264468012,166.107768025884
2016-01-28,2,22.5,1.61,0.137878579470039,0.198358661172698,0.349616135075722,89.1135895605938
2016-01-28,2,23.3,1.665,0.150693183885295,0.21163098478465,0.376837184087912,96.3110322418619
2016-01-28,2,23,2.245,0.193425267514207,0.316861177722475,0.600788792154006,147.094274386174
2016-01-28,2,18.5,1.725,0.105838243711858,0.196463272658405,0.345518366002532,83.7959588071613
2016-02-08,2,36.3,4.15,0.72423131915125,0.939815007825345,2.11412060167818,523.606587668811
2016-02-08,2,40.7,3.6,0.770650499977598,0.821719869566307,1.81094444348335,468.127584135336
2016-02-08,2,35.5,3.39,0.580715142352416,0.703424296814327,1.51243067561473,383.16439721319
2016-02-08,2,36.3,3.915,0.686905730431264,0.867498955100702,1.92726310941353,481.090399050003
2016-02-08,2,23,2.81,0.237141135198441,0.431297600153621,0.857992707792832,203.809659955122
2016-02-08,2,33.5,3.7,0.570659247226748,0.769109120161778,1.67646572825911,414.745728985546
2016-02-08,2,32.7,2.975,0.449636743692011,0.562723515325541,1.16824213413992,296.148969720017
2016-02-08,2,27.9,3.485,0.398136869064617,0.642570622708458,1.3610955247642,326.862267480715
2016-02-08,2,26,2.87,0.296693906051508,0.473990474323743,0.957301317533585,232.570663896951
2016-02-08,2,30.2,2.95,0.390676774194916,0.533144093281546,1.09725621354043,273.931880732514
2016-02-08,2,27.7,2.835,0.326162903894852,0.482076553126736,0.976419776781549,240.737547123477
2016-02-08,2,30.8,3.475,0.468449630713924,0.674690957542046,1.4405349699624,353.216798936947
2016-02-08,2,37.3,3.57,0.661076958130472,0.775411240490821,1.69299650226127,430.305737384251
2016-02-08,2,23.7,2.67,0.238022029913907,0.408538635797117,0.805970742208991,193.972653708174
2016-02-08,2,40.6,3.385,0.725765441671821,0.75408445583141,1.63978966989584,427.197937544674
2016-02-08,2,32.9,3.345,0.505240466565284,0.663183340060639,1.41250660196054,352.904391567406
2016-02-08,2,36.1,4.01,0.695567787236072,0.893906187057072,1.99518690788251,495.873440019151
2016-02-08,2,32,2.925,0.427047669676909,0.543467375977033,1.12207806345635,283.824806013695
2016-02-08,2,47.8,3.925,1.09049075129909,1.00813099423879,2.29495219888163,606.184134046107
2016-02-08,2,29.4,2.94,0.372388157408204,0.523121266003021,1.07334895398998,266.603047737658
2016-02-08,2,36.3,3.47,0.615645180033809,0.735006941540231,1.59130813936238,403.737441597143
2016-02-08,2,25.2,3.315,0.320961821957383,0.568224262603261,1.18036046283274,279.436816997283
2016-02-08,2,38.1,3.655,0.699726433154512,0.809995397383298,1.78069837627838,453.146872786451
2016-02-08,2,29.6,3.905,0.487319760689925,0.775346243923376,1.69144640443349,404.934404381723
2016-02-08,2,37.6,3.675,0.687848572206575,0.810361705865659,1.78154573629059,451.79454984663
2016-02-08,2,34.7,3.685,0.602998177111364,0.779317008859539,1.70242023881119,424.47260269864
2016-02-08,2,41,3.695,0.798831339513798,0.854991760227364,1.89600333813613,489.14020277392
2016-02-08,2,30,2.535,0.336687975107295,0.431385430011711,0.859002842335019,218.57611471633
2016-02-08,2,25.7,3.115,0.31345822214552,0.527166903742696,1.08243243769438,259.461710487202
2016-02-08,2,26.1,3.44,0.351974161722511,0.609151343776466,1.27931658544826,303.550058421424
2016-02-08,2,36.2,3.715,0.65196415313345,0.806028218705642,1.77030169227027,444.788095837617
2016-02-08,2,34.5,3.37,0.550674176067695,0.687181161306101,1.47199155858326,371.019955340952
2016-02-08,2,33.5,3.225,0.503745677328289,0.6368322929138,1.34793065612837,339.698125486963
2016-02-08,2,38,3.56,0.680203859960714,0.78012482269092,1.70500854179971,435.191175109637
2016-02-08,2,25.7,3.125,0.314371514236733,0.529492834802634,1.08795391942696,260.672650870502
2016-02-08,2,35.4,3.355,0.572564973200506,0.692425914697869,1.48511897659651,376.551999164687
2016-02-08,2,33.8,3.105,0.494006640130637,0.607392746541319,1.27621735175867,323.86843778188
2016-02-08,2,40.3,3.805,0.79711800402416,0.882010582692339,1.96529930052462,503.224213554471
2016-02-08,2,33.2,2.75,0.429409491035328,0.509208981920571,1.04087502768209,267.50904908168
2016-02-08,2,39.1,3.65,0.729777167574552,0.819719306512738,1.80559330498505,462.033425938171
2016-02-08,2,38,3.72,0.707897135047208,0.828684728573833,1.82825136827755,463.892591475602
2016-02-08,2,26.3,3.165,0.330525440787867,0.545495343288174,1.12613571586182,270.646490211358
2016-02-18,2,45.1,4.085,1.0260730713077,1.03249504555797,2.35868689660079,612.274916245651
2016-02-18,2,46,3.73,0.976512509463247,0.920939046146556,2.06685688769162,545.353771158143
2016-02-18,2,49.5,4.085,1.19876563921038,1.08503486526825,2.4987692482853,661.234273168733
2016-02-18,2,40,4.845,0.980292294038597,1.22428755284575,2.87081087207793,710.445390898541
2016-02-18,2,41.5,4.375,0.950266214804437,1.08527000028116,2.49783470431407,631.484754065875
2016-02-18,2,51.5,4.7,1.45466912297169,1.34360937094479,3.19943229060564,837.629002811664
2016-02-18,2,47.5,5.28,1.41241479036582,1.5099595920289,3.66045644105462,927.793831554449
2016-02-18,2,52,4.645,1.46263345180627,1.32888834136059,3.1590620130392,830.027633483538
2016-02-18,2,47.5,5.145,1.37959533968635,1.45718540551325,3.51300357086911,893.531997050903
2016-02-23,2,57.5,4.12,1.55173211151249,1.18911259928786,2.77927067057348,757.711062997519
2016-02-23,2,65,4.385,2.01541173590779,1.38292245814597,3.31059784796912,917.980507952764
2016-02-23,2,63,5.44,2.32633896400996,1.82880014891797,4.57222624786857,1223.59511129126
2016-02-23,2,58,4.865,1.83073014907278,1.50099369792975,3.63792100446272,971.580710354762
2016-02-23,2,65,4.91,2.23328257099386,1.61530970359895,3.96159219478781,1081.88471162872
2016-02-23,2,67.3,5.51,2.62801720739022,1.92788821778723,4.86086534591138,1316.43706141633
2016-02-29,2,61.5,5.3,2.18226345040321,1.741941128449,4.32182136322878,1154.8879943558
2016-02-29,2,62,5.215,2.17976529885451,1.71105484564037,4.23350191583761,1135.65194056854
2016-02-29,2,53.2,5.415,1.74645725463279,1.66061044184651,4.08737192988236,1056.94500018643
2016-02-29,2,64.5,5.465,2.4297224185495,1.86358845734756,4.67328377204237,1255.95861858088
2016-02-29,2,73.5,6.035,3.30719028557566,2.28970000743384,5.93169192461766,1616.02519887826
2016-02-29,2,65,5.715,2.56326803136815,1.98985261752033,5.04125613410484,1348.86341537166
2016-02-29,2,50,4.955,1.45258546215532,1.42215143060591,3.41619467790946,882.628747578651
2016-02-29,2,63.8,5.985,2.5910102466873,2.09914780302437,5.36226938131861,1420.38200979789
2016-02-29,2,64.5,6.465,2.83009260660949,2.34741530901072,6.10200612577049,1603.22683418291
2016-02-29,2,61.5,5.24,2.15982656204499,1.71491187875055,4.24441135368676,1135.94316354117
2016-02-29,2,71,5.555,2.89516992112593,2.00598057953184,5.09010086326163,1392.32100732942
2016-02-29,2,69.2,6.08,3.01050321878361,2.24001436987097,5.78194922411539,1554.17476639239
2016-02-29,2,72.5,5.99,3.21046092439908,2.24978929113274,5.81207868240715,1580.55528254003
2016-02-29,2,63,5.455,2.33216083386996,1.8357300763497,4.59225598661484,1228.49959367711
2016-02-29,2,66,6.31,2.87685241910046,2.29846112812666,5.95565952110005,1577.37434432502
2016-02-29,2,73,5.92,3.21307628704929,2.2218827691944,5.7289783091248,1562.64308348802
2016-02-29,2,67.3,5.945,2.81567957594538,2.13997932810534,5.48403601671094,1470.08137615368
2016-02-29,2,66,4.98,2.32061908171345,1.66048711529291,4.09014391681896,1118.38565914086
2016-02-29,2,66.5,5.515,2.57814658487484,1.91802337257114,4.83192599491758,1305.21092094714
2016-02-29,2,66.5,6.5,2.99288263706413,2.40370779037705,6.27211645983899,1657.14552049138
2016-02-29,2,55.5,4.955,1.72932279421515,1.50352657945103,3.64444793137085,962.124913184732
2016-02-29,2,52.4,5.45,1.7127820043033,1.66189097711067,4.09079527132054,1053.60901690867
2016-02-29,2,73.3,5.56,3.05607967126932,2.04289295515014,5.19909256359518,1431.35898889749
2016-02-29,2,63.5,5.49,2.37693106079015,1.85974970263616,4.66190198594827,1248.09382444695
2016-01-08,3,15,0.955,0.0340467529828633,0.0860720232944942,0.140843719855756,41.8522451698335
2016-01-08,3,9.6,0.675,0.0118064904132181,0.0420850763923565,0.0639109599774328,19.7903966741887
2016-01-08,3,15,0.955,0.0340467529828633,0.0860720232944942,0.140843719855756,41.8522451698335
2016-01-08,3,17.6,1.08,0.049664833752271,0.111042328785613,0.186517152126924,54.630383573788
2016-01-08,3,17,1.045,0.0453634147627264,0.104282450895207,0.173663012422847,51.1080191716992
2016-01-08,3,16.1,0.985,0.0389506107976861,0.0936541387363424,0.153338200812344,45.5529169017763
2016-01-08,3,10.7,1.1,0.026731259136457,0.0814862014543656,0.152223079601377,42.0103315429524
2016-01-08,3,12.6,0.905,0.0252112947140558,0.0718235611188475,0.118600673147255,35.0605437938945
2016-01-08,3,11,0.85,0.019383947230992,0.0608356954271401,0.100189784094402,29.6588618512146
2016-01-08,3,18,1.1,0.0524489943820643,0.115237552548227,0.194372628465045,56.8002629043832
2016-01-08,3,11,0.925,0.0217932215754835,0.0673610820785196,0.115411836277798,33.4215310799043
2016-01-08,3,11.5,0.795,0.0187157704832948,0.0578115257615621,0.0914745480644861,27.6893834369582
2016-01-08,3,16,0.81,0.0294651379645104,0.0736815510689401,0.110224796670775,34.4311374074771
2016-01-08,3,12.3,1.02,0.0288411202562779,0.0816384779321048,0.143241673108482,40.938560805922
2016-01-08,3,16.1,0.995,0.0394995570540892,0.0948010353863971,0.155951058826091,46.207526839589
2016-01-08,3,13,0.83,0.0232878712510617,0.0660752006287613,0.104140760915643,31.5951463789599
2016-01-08,3,13.5,0.855,0.0254815342701041,0.0702246156793603,0.111399007680316,33.676730304557
2016-01-08,3,10.7,0.895,0.0200872847423215,0.0635555719849452,0.107809172856051,31.3932872823595
2016-01-08,3,16.3,1.015,0.0412586473480289,0.0979039650018136,0.16216804038653,47.8663615654088
2016-01-08,3,14.7,0.875,0.0293808085955776,0.0764243923664847,0.120519906912475,36.5562294893984
2016-01-08,3,15.2,0.905,0.0321493306186699,0.0813865293189214,0.129531310646374,39.0899718094961
2016-01-08,3,13.8,1.22,0.0429048490963243,0.109368474944601,0.203997224094958,56.3573021771942
2016-01-08,3,11.5,1.04,0.0271548872268108,0.0799090431679156,0.143367256523868,40.4675724512911
2016-01-08,3,10.6,0.79,0.0166935514555568,0.0543414218453225,0.0871133641843021,26.1769410948665
2016-01-08,3,10,0.725,0.0137433422726036,0.0471342640244192,0.0734206733598136,22.4167232486989
2016-01-08,3,13,0.735,0.0196783435560628,0.0570724102913641,0.0849799926121295,26.610445500787
2016-01-08,3,14.3,0.85,0.0272330091760801,0.0724567884675146,0.1133366076371,34.5327304798
2016-01-08,3,11,0.84,0.019068708543209,0.0599743110518073,0.0982259576324928,29.1671916149887
2016-01-08,3,15.2,1.04,0.038979353877595,0.0962311109454694,0.163448692722348,47.5729741587863
2016-01-08,3,12.2,0.725,0.0177828632531829,0.0538119088203805,0.0806125159848836,25.1566447778261
2016-01-08,3,19,1.115,0.057321144548269,0.121430413952699,0.203943136788398,59.7414694933345
2016-01-08,3,14,0.98,0.03226984377544,0.084804854274701,0.142373424571099,41.7056841469676
2016-01-08,3,16,1.015,0.0402773198323282,0.0966996303097933,0.160758503381026,47.3534858533574
2016-01-08,3,11.2,0.81,0.0185600389042112,0.0580961539342193,0.0932146916202827,27.9977278491577
2016-01-08,3,14.2,0.91,0.0296611524152219,0.0782966435373415,0.126615831503067,37.8709325861269
2016-01-08,3,13.3,0.85,0.0247911457809494,0.0690400323799998,0.109540411627071,33.1110480457845
2016-01-08,3,9.9,0.85,0.0169101479232315,0.0567113781809577,0.0953498630032274,27.9009786035207
2016-01-08,3,13.8,0.95,0.0303383236074986,0.0809071123448637,0.134247577835973,39.5821041952113
2016-01-08,3,8.7,0.76,0.0122486217127203,0.0454685583951679,0.0744124845245488,22.101474250891
2016-01-08,3,13.5,0.985,0.03100216534881,0.0832837330914528,0.141157353714231,41.129928684671
2016-01-08,3,9,0.84,0.0147023848421169,0.0524682999178925,0.0893862550555592,25.9630495189597
2016-01-08,3,13,0.78,0.0213670387715221,0.0613089223690964,0.093860955361948,28.9404669802879
2016-01-08,3,16.1,0.995,0.0394995570540892,0.0948010353863971,0.155951058826091,46.207526839589
2016-01-08,3,13.1,0.84,0.0239137962823364,0.0673788019458044,0.106631328168028,32.2772911073135
2016-01-08,3,14,1.075,0.036683376793364,0.0948069221980605,0.166204488057085,47.5284721356852
2016-01-18,3,16.5,1.275,0.0574914514904626,0.12992009806494,0.238851068384872,66.5279380189735
2016-01-18,3,12.5,1.055,0.0308595844656054,0.085944506006199,0.15271103910224,43.3402557374171
2016-01-18,3,19,1.33,0.0731832152995158,0.150176384467417,0.273905317189059,76.6376997468256
2016-01-18,3,20.5,1.455,0.0914586593266898,0.176034588967495,0.329885839512969,90.925144034306
2016-01-18,3,23.7,1.955,0.166185273227442,0.276790924320735,0.578828667497571,150.113182050964
2016-01-18,3,18.6,1.075,0.0530099694927372,0.11456489802582,0.189944402377134,56.0409523497445
2016-01-18,3,14.5,1.615,0.067471985598141,0.158486839903596,0.33379599719631,86.1936259810286
2016-01-18,3,16.5,1.16,0.050434267503914,0.115933486353052,0.20391934649937,58.2125783849062
2016-01-18,3,11.6,1.285,0.0368133718221574,0.10370588590337,0.205063941282016,54.8347669932513
2016-01-18,3,21.3,1.37,0.0884197173631981,0.167947842315975,0.303702169736755,85.3883362478167
2016-01-18,3,14,1.135,0.0395502739103825,0.10121913040557,0.182011076103875,51.3182251038694
2016-01-18,3,16,1.15,0.0478848768683914,0.112401869143788,0.1981018238444,56.4879340903153
2016-01-18,3,18.5,1.325,0.0703293795405537,0.146863390993643,0.26879518474748,75.0612009293804
2016-01-18,3,14.5,1.25,0.0473118560629124,0.116391992357095,0.217455444116047,60.0225078562187
2016-01-18,3,20,1.355,0.0802571494116717,0.158924176393428,0.289465922736372,81.0559099658852
2016-01-18,3,15,1.06,0.0393406939789478,0.0976002697608115,0.167693332630357,48.4964152657159
2016-01-18,3,16.4,1.07,0.0447413880876898,0.104757652547362,0.17764314939536,51.7538483482565
2016-01-18,3,16.8,1.215,0.0550477961793312,0.124069560861177,0.22222254378443,62.8018402177687
2016-01-18,3,21.4,1.585,0.108867663023736,0.200824217907992,0.388419884484136,105.196977221102
2016-01-18,3,17.8,1.245,0.0613700225006637,0.132788690385361,0.237852611918888,67.2197979498629
2016-01-18,3,18.8,1.06,0.0527134619232877,0.113446973541651,0.186466752282094,55.2814016025308
2016-01-18,3,21,1.78,0.124765966403025,0.228074312395187,0.467455236696699,122.582754580481
2016-01-18,3,15.7,1.375,0.059850406262469,0.137660491409005,0.264750298816585,71.9130033328334
2016-01-18,3,15.3,1.25,0.0507216805595156,0.120632279136679,0.223013392339158,61.9212242432765
2016-01-18,3,14,1.03,0.0345731517508482,0.0900454781949248,0.154731343076227,44.7426316696248
2016-01-18,3,15.7,1.055,0.0414634780573582,0.100040313747755,0.169976868087722,49.4647888102353
2016-01-18,3,17.5,1.065,0.048353349049409,0.108772832570295,0.181716979921169,53.3850091474344
2016-01-18,3,17.4,1.505,0.0774969183452372,0.164374974463109,0.323181339809638,86.7198860913033
2016-01-18,3,23.5,1.36,0.0994165080529128,0.177739439888327,0.31418603841361,89.4663171294719
2016-01-18,3,15,1.03,0.037806527928813,0.0942814913210441,0.159830358221839,46.5690500507762
2016-01-18,3,23.2,1.54,0.116150018248129,0.204697914129626,0.384468733850005,105.845983332312
2016-01-18,3,17.9,1.37,0.0705794169119383,0.149572232268523,0.279868992898794,77.1969667511134
2016-01-18,3,20.5,1.6,0.104324455621916,0.197384128448457,0.386700731443564,103.982559012665
2016-01-18,3,12,0.81,0.0202958247558296,0.0608291736879671,0.0962864876437376,29.1406102158401
2016-01-18,3,16,1.36,0.0604114432748067,0.137577121331691,0.262259397581703,71.5888649431106
2016-01-18,3,16.5,1.16,0.050434267503914,0.115933486353052,0.20391934649937,58.2125783849062
2016-01-18,3,14,1.275,0.0464661584656086,0.116447938646121,0.221102701413924,60.4817489058103
2016-01-18,3,16.2,1.22,0.0528133903281528,0.121700024516231,0.219962732539699,61.8489726959776
2016-01-18,3,11.5,1.125,0.0302774931661131,0.0878434067754752,0.163501505411557,45.216956918381
2016-01-18,3,17,1.165,0.052736874561117,0.118877132251257,0.208293515105813,59.5900582031277
2016-01-18,3,15,1.555,0.0668993875519572,0.154878360126883,0.318344348699803,83.3274980685668
2016-01-18,3,15.5,1.21,0.0493097690522743,0.117004243156626,0.212498072307124,59.5880202981359
2016-01-18,3,22.3,1.48,0.104433613114098,0.19004977917334,0.353115273530183,97.7982356306971
2016-01-18,3,16.4,1.445,0.0678413219732897,0.150458810719842,0.293637522433751,79.1142251508987
2016-01-18,3,22,1.65,0.119300971322222,0.214709039605859,0.420863926988061,113.141636608274
2016-01-28,3,23.7,1.57,0.122638906994615,0.212510370347833,0.40107764121774,110.123489998849
2016-01-28,3,19.4,1.685,0.104350266971864,0.202507424984622,0.410886107887235,108.348762289555
2016-01-28,3,29.4,2.285,0.272731487427391,0.385604641985936,0.831467217697789,212.022065940765
2016-01-28,3,30.6,2.235,0.278571530676029,0.385602895429989,0.8164645618341,210.321618263677
2016-01-28,3,37.2,2.485,0.41557847003191,0.499051478837214,1.06862495294775,273.600929232033
2016-01-28,3,26.4,2.035,0.202042322919646,0.312147498593837,0.651184812060051,169.119436648009
2016-01-28,3,29.8,2.065,0.241226888823238,0.344408615434055,0.706415483467461,185.217166183334
2016-01-28,3,24.2,1.755,0.14702948550992,0.24644261701736,0.48799042544432,130.458487742567
2016-01-28,3,18.7,1.835,0.111976017783261,0.218995337887315,0.46577072945884,119.641835334204
2016-01-28,3,31.3,2.345,0.306601666125427,0.414789529524274,0.894242567306263,228.062065261663
2016-01-28,3,25.7,2.18,0.214651554119556,0.333121922896725,0.721474008855242,183.505398790968
2016-01-28,3,30,1.815,0.203489654588092,0.296126923021729,0.571058398670765,154.954127878726
2016-01-28,3,31.5,2.035,0.254005185018532,0.351131332249753,0.707541518850556,187.35969009731
2016-01-28,3,20.4,1.885,0.130097614481437,0.239707723613496,0.507528096027808,130.703888230624
2016-01-28,3,34.3,2.545,0.386662029596206,0.486568934585264,1.0705133853378,269.967997864893
2016-01-28,3,22.5,1.4,0.0978200995592386,0.178801121143034,0.323124530064135,90.8845966729045
2016-01-28,3,28.2,2.065,0.224578353559418,0.331974449820628,0.688330535830731,179.383517964867
2016-01-28,3,30.6,2.32,0.293356838226166,0.403342242882663,0.869066215939111,221.708110693832
2016-01-28,3,33,2.57,0.372793926618378,0.479821059789188,1.06858147868345,267.65662626317
2016-01-28,3,23.5,1.755,0.141542086636512,0.241669661459471,0.481305376969133,128.256677580365
2016-01-28,3,28.3,2.365,0.272258205209429,0.391846702595465,0.865089709410521,217.714518907462
2016-01-28,3,36.1,2.66,0.439247491440498,0.530974128435224,1.18069266688022,296.009443983742
2016-01-28,3,28.3,2.49,0.292396371451063,0.416936228554483,0.942924339332038,234.143994412887
2016-01-28,3,26.3,2.145,0.216263357507016,0.331750203420368,0.709860280733593,181.774146615193
2016-01-28,3,21.3,1.68,0.117297356040909,0.214744897837381,0.427200602104361,113.90224164794
2016-01-28,3,22.5,1.83,0.141772811540587,0.24690974830179,0.505761337124515,132.678158390958
2016-01-28,3,25.7,2.06,0.198456695443984,0.311152583499032,0.656280897907743,169.400971945255
2016-01-28,3,32,2.055,0.262778729590858,0.359041613733897,0.724554048136414,191.708759466509
2016-01-28,3,39.5,2.455,0.44167921647009,0.511857501428043,1.07707473187605,278.46820166655
2016-01-28,3,22.8,1.56,0.115610077033244,0.205510190738379,0.389659437194302,106.711170917179
2016-01-28,3,37.1,2.035,0.314000241446995,0.391578817584511,0.764095401790531,206.009016369143
2016-01-28,3,30.8,2.34,0.299383246365095,0.409308641652096,0.884337721392713,225.262040769175
2016-01-28,3,33.2,2.33,0.328003803942555,0.428077810018578,0.909538681269233,233.861332454094
2016-01-28,3,19.5,1.615,0.0990503527609724,0.193074062596369,0.38366039534927,102.350435384771
2016-01-28,3,24,1.87,0.158827044792383,0.264563106281475,0.540536705775116,142.009629642843
2016-01-28,3,31.2,2.075,0.257732754138386,0.357179942653549,0.727678438850941,191.51691303624
2016-01-28,3,25.1,2.475,0.248202424893794,0.382106829562611,0.882261725534001,216.548848307725
2016-01-28,3,28.7,2.135,0.240612269417895,0.349651998107722,0.733839904303229,189.958667965051
2016-01-28,3,17,1.77,0.0941424775654098,0.196780185336918,0.419295860886711,107.585838361387
2016-01-28,3,27.2,1.925,0.19444910560304,0.297795151031891,0.601766771646065,159.082563497274
2016-01-28,3,25.5,2.33,0.233011452666693,0.3590591382707,0.803464705853823,200.679219736151
2016-01-28,3,24.8,1.725,0.14818795087053,0.245346472980746,0.479605773057621,129.140775577845
2016-01-28,3,35.6,2.18,0.327430084675813,0.413900634615245,0.840863334122563,221.674294994935
2016-01-28,3,35.3,1.955,0.278489369843378,0.360943756699754,0.698011195132388,189.12888473388
2016-01-28,3,34,2.825,0.441766670288977,0.548561413536399,1.26947633726775,311.265148688749
2016-02-08,3,37.4,3.325,0.626451486303657,0.71135465702865,1.74365432974952,414.098094704704
2016-02-08,3,56.4,4.24,1.49399475533081,1.25364648162225,3.17612421103759,740.779510677196
