"Room","Date","LA","GPP","R_leaf","R_root","R_stem","R_leaf_se","R_root_se","R_stem_se"
1,2016-02-07,0.0143081806185826,0.0826384334068055,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-01-14,0.00299521684200311,0.0163200837177903,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-14,0.0246059233679672,0.149098775567001,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-01-23,0.00463086681538717,0.0261303268449094,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-01,0.0089411136926805,0.0412329606014762,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-10,0.0181091250782971,0.124418811184089,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-08,0.0154815312499692,0.105847431083982,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-17,0.0306969091011223,0.189782299392577,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-15,0.0265132321393026,0.171223117480477,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-04,0.0112945486888753,0.0453161803394119,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-02,0.00966012831889216,0.0643652579957729,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-11,0.0195718386686347,0.111065864632554,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-09,0.0167470858616203,0.0953271896139446,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-18,0.0329816568288775,0.212697390069375,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-16,0.0285421641274758,0.168023714655629,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-05,0.0122194242434246,0.0599783673667776,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-03,0.0104430283491608,0.061806320507416,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-12,0.0211394164012687,0.138154046281614,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-21,0.040657814223149,0.217175528732878,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-19,0.0354005970793768,0.233650206933516,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-28,0.0639010346821924,0.436779704184572,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-26,0.0564425100350782,0.236334121317284,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-29,0.0678923374350788,0.401866012014708,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-24,0.0496548280752727,0.346403525221476,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-22,0.0435044706536928,0.289304939222923,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-20,0.0379579196212555,0.165642056673879,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-23,0.0465020786815223,0.316610182201986,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-27,0.060085822138404,0.316199562874101,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
1,2016-02-25,0.0529669086035795,0.366018556251532,0.0342605092849285,0.0293164955281448,0.0305828472891263,0.00294041877409381,0.00265421015386982,0.00221048553848903
2,2016-01-25,0.00702176003029002,0.0264604163205588,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-24,0.00626550689804412,0.025154548759132,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-08,0.00272757418089654,0.0180543742716812,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-17,0.00398969650057491,0.0278661009781699,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-15,0.00381941354292293,0.0207639110284177,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-26,0.00793700061900332,0.0480942116780153,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-13,0.00366499676364873,0.0287838724416424,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-11,0.00343184880428077,0.0282408252931384,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-09,0.00302537230634751,0.0152394049978081,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-18,0.00411034947081491,0.0329548395629611,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-16,0.00389665941454723,0.0230671548038739,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-27,0.00902830679310489,0.0399065227312258,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-14,0.00374613421589308,0.0241136083895936,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-12,0.00356417651638094,0.0231132844192388,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-10,0.00325618895753927,0.0234197280404997,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-19,0.00427131857159484,0.0342903640945995,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-30,0.0134977925282414,0.0846642893367049,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-28,0.0103127566815156,0.0732606319002383,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-06,0.0305019225721873,0.169863203980978,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-15,0.0631162500188516,0.379567651137639,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-13,0.0549675079828436,0.353447696026839,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-22,0.00516165048727098,0.0156235072620052,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-31,0.0153890743099269,0.113304353470696,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-29,0.011803477464568,0.0706508561783146,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-07,0.0335863996269046,0.213757657321311,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-16,0.0673703266688872,0.361960205335712,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-14,0.0589811013785115,0.342434011602608,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-01-23,0.00565116309334472,0.0372281922972693,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-01,0.0174706952470153,0.0938102474109892,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-10,0.043682331613637,0.311483034112906,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-08,0.0368148228987619,0.271453679850705,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-17,0.071740704093642,0.394456929164594,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-26,0.115874142007677,0.396208524254667,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-04,0.0247913173646086,0.112518571978219,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-02,0.0197360277768977,0.155519363661296,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-11,0.0473154958654299,0.274501229751024,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-09,0.0401812315464222,0.244128220636795,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-18,0.0762247550581395,0.433541939127601,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-27,0.121263029255917,0.494481699439929,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-05,0.0275680192972189,0.153113846337138,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-03,0.0221784443369651,0.1557709028122,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-12,0.0510780970668242,0.334213049450956,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-21,0.090332676840323,0.407259062798647,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-19,0.0808198523274031,0.458716055043872,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-28,0.126739317694135,0.61366659852662,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-20,0.0855233686664564,0.337887282782695,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-29,0.132300380087354,0.589547618807075,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-24,0.105369080021037,0.5422400117085,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-22,0.0952451496140263,0.487707234928535,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-25,0.110575283184392,0.550383043129293,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
2,2016-02-23,0.10025815975259,0.540615015197328,0.0379499007730807,0.0311283781552739,0.035979513134535,0.00251615906547023,0.00204729319886935,0.00264044453803484
3,2016-01-18,0.00714611137393643,0.0549050910418436,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-16,0.00631247284677748,0.036520159854629,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-17,0.00671024365906803,0.0458200882927691,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-15,0.0059380137648951,0.0316402640819889,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-12,0.00480665518000052,0.0310385740373233,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-23,0.0106160779816697,0.0705368404420053,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-19,0.00763647471130261,0.0557765968846189,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-08,0.00272757418089654,0.0180302641035145,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-08,0.0565363557212944,0.42089616239428,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-06,0.0480897871185388,0.266820283727383,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-13,0.00519989010367628,0.0403494601230474,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-24,0.0117378485728439,0.0466427299819401,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-22,0.00966952175859982,0.0283884119660265,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-09,0.00335283597067199,0.0164869206251534,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-09,0.0608996791311802,0.374572910870107,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-07,0.0522603948218596,0.335828980479587,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-14,0.00557208124125126,0.0350790281692866,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-25,0.0130592999907938,0.0484427778192692,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-03,0.0364022766506078,0.256958489441952,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-10,0.00389791328566803,0.0280951636783372,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-10,0.0653372890093408,0.472721353024982,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-30,0.0234598477954026,0.1470861620234,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-28,0.0184664037920117,0.132467018347444,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-26,0.0146048986941909,0.0899407636443094,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-04,0.0401415086863782,0.177556570360162,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-11,0.00437759129805433,0.0359192628718351,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-11,0.0698373379744716,0.412608472408698,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-31,0.026354841422953,0.19359987862086,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-29,0.0208239621362439,0.123878484778935,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-01-27,0.0163991111417064,0.0704457483948928,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-05,0.0440437519578668,0.242765399418553,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-14,0.0835936455786396,0.486737215406546,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-12,0.0743879786452681,0.491172465695632,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-01,0.0294897236723605,0.157193731431819,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-21,0.115665553522138,0.535005143990585,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-28,0.144411238204018,0.723297853604628,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-26,0.136774543600758,0.489062720083203,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-15,0.0882249770786056,0.536722216875175,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-13,0.0789773636404256,0.513705546418405,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-02,0.0328452751970904,0.2667806769967,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-22,0.12007050527784,0.648653264465995,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-29,0.148009288531533,0.698285974397744,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-27,0.140662374099992,0.601125854544732,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-16,0.0928595107590191,0.501256568443366,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-25,0.132759594087621,0.709202515542843,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-23,0.124395727544857,0.671869013523706,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-20,0.111192719659056,0.45016270192696,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-24,0.128629372941886,0.676670988338724,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-19,0.106663851069898,0.61216184829449,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-17,0.0974853992385753,0.557092800542429,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
3,2016-02-18,0.10209079513597,0.592827599023542,0.0358670990488797,0.0277104611518193,0.0272909980905833,0.00260243754096481,0.000990762391308304,0.00380093647993457
4,2016-01-19,0.0079247114446624,0.0634971449547186,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-22,0.010531011768682,0.0322417902423096,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-18,0.00730749530820231,0.0598167475344827,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-13,0.00507591311459184,0.041025859321175,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-17,0.00677072627777767,0.0494721938379917,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-14,0.00546504133858117,0.032345418126418,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-12,0.00468211462099912,0.0315621885943727,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-23,0.0117458984741394,0.0771214636522938,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-10,0.00381397807106394,0.0284477763224993,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-08,0.00272757418089654,0.0189217176284116,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-15,0.00586613148145199,0.032694447219396,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-02-06,0.0583634451939414,0.333378185578418,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-26,0.0168261094116622,0.102447743416027,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-24,0.0131811297912743,0.0531142098167195,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-11,0.00426701366931811,0.0358390873316955,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-09,0.00330637563775171,0.0169296246416098,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-16,0.0062958157316892,0.038854044327223,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-02-07,0.0634699908401168,0.403800590153831,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-27,0.0190925992904577,0.0848860063536895,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
4,2016-01-25,0.0148650765078581,0.056462403024711,0.0415749341851713,0.0328960904329957,0.0380051376097753,0.0032271388716549,0.00250149885026898,0.00652618484688947
